# source	operation	fingerprint	semantic-fingerprint	classification	owner	evidence
internal/steward/revive_test.go	unknown-external-path	cf9d3c4a7768d22f	9228b6a8bebda630	fixture-data	TestMissingHandoffStateFileCancelsThroughTheTerminalPath operation cf9d3c4a7768d22f reviewed fixture path or command wrapper	TestMissingHandoffStateFileCancelsThroughTheTerminalPath@872 os.ReadFile path[0]=filepath.Join(cancelledDir(root), intent.Nonce+".json")
internal/steward/revive_test.go	unknown-external-path	d46bd8fa7243dfb8	ef5b5f0d9a284070	fixture-data	jobProcessRecordOnDisk operation d46bd8fa7243dfb8 reviewed fixture path or command wrapper	jobProcessRecordOnDisk@219 os.WriteFile path[0]=filepath.Join(dir, jobId+".json")
internal/steward/revive_test.go	unknown-external-path	e11ed88bb1eaa994	6335733bf47190f7	fixture-data	TestResumableIntentReportsUnreadableStore operation e11ed88bb1eaa994 reviewed fixture path or command wrapper	TestResumableIntentReportsUnreadableStore@1008 os.WriteFile path[0]=intentsDir(root)
internal/steward/ruling_sweep_test.go	unknown-external-path	165175c8f77ce7ae	5e5b15be6a731f5d	fixture-data	TestRulingSweepObservesNamedEventAndFlagsUnobservableEvent operation 165175c8f77ce7ae reviewed fixture path or command wrapper	TestRulingSweepObservesNamedEventAndFlagsUnobservableEvent@81 os.ReadFile path[0]=narratordigest.Path(root)
internal/steward/ruling_sweep_test.go	unknown-external-path	1e1e1070445acad1	53c8c79ba96cf1e2	fixture-data	TestRulingSweepSurfacesRegisterDefectsBeforeDueReviews operation 1e1e1070445acad1 reviewed fixture path or command wrapper	TestRulingSweepSurfacesRegisterDefectsBeforeDueReviews@102 os.ReadFile path[0]=narratordigest.Path(root)
internal/steward/ruling_sweep_test.go	unknown-external-path	23a9fd0f2ba92c36	9c0fbead40a8c564	fixture-data	writeRulingRegister operation 23a9fd0f2ba92c36 reviewed fixture path or command wrapper	writeRulingRegister@20 os.WriteFile path[0]=path
internal/steward/ruling_sweep_test.go	unknown-external-path	24b45ff619b9dbdb	9c0fbead40a8c564	fixture-data	writeRulingRegister operation 24b45ff619b9dbdb reviewed fixture path or command wrapper	writeRulingRegister@16 os.MkdirAll path[0]=filepath.Dir(path)
internal/steward/ruling_sweep_test.go	unknown-external-path	51229f50637da22e	4ccc764adc099ce1	fixture-data	TestRulingSweepRotatesOverflowAcrossRealDigests operation 51229f50637da22e reviewed fixture path or command wrapper	TestRulingSweepRotatesOverflowAcrossRealDigests@40 os.ReadFile path[0]=narratordigest.Path(root)
internal/steward/ruling_sweep_test.go	unknown-external-path	593374fb3e0e7ba4	d4b3a6d6c291475f	fixture-data	TestRulingSweepSurfacesObservedEventBeforeFutureDueDate operation 593374fb3e0e7ba4 reviewed fixture path or command wrapper	TestRulingSweepSurfacesObservedEventBeforeFutureDueDate@137 os.ReadFile path[0]=narratordigest.Path(root)
internal/steward/ruling_sweep_test.go	unknown-external-path	942cad818f631342	097c1efcabcfe597	fixture-data	TestRulingSweepLabelsMalformedColumnByRegisterRowPosition operation 942cad818f631342 reviewed fixture path or command wrapper	TestRulingSweepLabelsMalformedColumnByRegisterRowPosition@159 os.ReadFile path[0]=narratordigest.Path(root)
internal/steward/ruling_sweep_test.go	unknown-external-path	9dfa8902607a6368	5e5b15be6a731f5d	fixture-data	TestRulingSweepObservesNamedEventAndFlagsUnobservableEvent operation 9dfa8902607a6368 reviewed fixture path or command wrapper	TestRulingSweepObservesNamedEventAndFlagsUnobservableEvent@72 os.MkdirAll path[0]=filepath.Dir(report)
internal/steward/ruling_sweep_test.go	unknown-external-path	f854962a1c53bd0f	11b75ad9f01e5abe	fixture-data	TestRulingSweepDoesNotSurfaceUnobservableEventBeforeFutureDueDate operation f854962a1c53bd0f reviewed fixture path or command wrapper	TestRulingSweepDoesNotSurfaceUnobservableEventBeforeFutureDueDate@123 os.ReadFile path[0]=narratordigest.Path(root)
internal/steward/runner_test.go	external-executable	267cf797573c9be0	dd3aaf8a51fb4621	host-readonly	TestArmAcceptsASubdirectoryCheckout operation 267cf797573c9be0 operating-system executable or read-only path owner	TestArmAcceptsASubdirectoryCheckout@569 exec.Command path[0]="git"
internal/steward/runner_test.go	external-executable	6338a823ef99d39a	106501fa8ab6515b	host-readonly	TestWatcherReplacesAliveRunnerWithOverdueAttempt controlled operating-system executable	TestWatcherReplacesAliveRunnerWithOverdueAttempt@389 exec.Command path[0]="/bin/sh"
internal/steward/runner_test.go	external-executable	73618cebe3c4128d	03e54e87f1636b8a	host-readonly	TestArmRefusesALinkedWorktree operation 73618cebe3c4128d operating-system executable or read-only path owner	TestArmRefusesALinkedWorktree@593 exec.Command path[0]="git"
internal/steward/runner_test.go	external-executable	73618cebe3c4128d-2	03e54e87f1636b8a	host-readonly	TestArmRefusesALinkedWorktree operation 73618cebe3c4128d-2 operating-system executable or read-only path owner	TestArmRefusesALinkedWorktree@599 exec.Command path[0]="git"
internal/steward/runner_test.go	host-time-read	341cbae60d3932c6	7d304bf5f3c053f7	fixture-time	TestKilledStewardIsRestoredByOneWatcherRepairPass operation 341cbae60d3932c6 reviewed fixture clock owner	TestKilledStewardIsRestoredByOneWatcherRepairPass@259 call time.Now()
internal/steward/runner_test.go	host-time-read	341cbae60d3932c6-2	7d304bf5f3c053f7	fixture-time	TestKilledStewardIsRestoredByOneWatcherRepairPass operation 341cbae60d3932c6-2 reviewed fixture clock owner	TestKilledStewardIsRestoredByOneWatcherRepairPass@261 call time.Now()
internal/steward/runner_test.go	host-time-read	341cbae60d3932c6-3	7d304bf5f3c053f7	fixture-time	TestKilledStewardIsRestoredByOneWatcherRepairPass operation 341cbae60d3932c6-3 reviewed fixture clock owner	TestKilledStewardIsRestoredByOneWatcherRepairPass@262 call time.Now()
internal/steward/runner_test.go	host-time-read	341cbae60d3932c6-4	7d304bf5f3c053f7	fixture-time	TestKilledStewardIsRestoredByOneWatcherRepairPass operation 341cbae60d3932c6-4 reviewed fixture clock owner	TestKilledStewardIsRestoredByOneWatcherRepairPass@269 call time.Now()
internal/steward/runner_test.go	host-time-read	341cbae60d3932c6-5	7d304bf5f3c053f7	fixture-time	TestKilledStewardIsRestoredByOneWatcherRepairPass operation 341cbae60d3932c6-5 reviewed fixture clock owner	TestKilledStewardIsRestoredByOneWatcherRepairPass@279 call time.Now()
internal/steward/runner_test.go	host-time-read	341cbae60d3932c6-6	7d304bf5f3c053f7	fixture-time	TestKilledStewardIsRestoredByOneWatcherRepairPass operation 341cbae60d3932c6-6 reviewed fixture clock owner	TestKilledStewardIsRestoredByOneWatcherRepairPass@281 call time.Now()
internal/steward/runner_test.go	host-time-read	44039be1ad8e78db	f5c5e31edb4b21e1	fixture-time	TestWatcherRepairAbortsWhenEnrollmentChangesBeforeItsLock operation 44039be1ad8e78db reviewed fixture clock owner	TestWatcherRepairAbortsWhenEnrollmentChangesBeforeItsLock@497 call time.Now()
internal/steward/runner_test.go	host-time-read	59c81109128d1dea	38baad7c54e57129	fixture-time	TestSlowFirstAttemptSurvivesSecondEnsureAndWatcherRepair operation 59c81109128d1dea reviewed fixture clock owner	TestSlowFirstAttemptSurvivesSecondEnsureAndWatcherRepair@323 call time.Now()
internal/steward/runner_test.go	host-time-read	59c81109128d1dea-2	38baad7c54e57129	fixture-time	TestSlowFirstAttemptSurvivesSecondEnsureAndWatcherRepair operation 59c81109128d1dea-2 reviewed fixture clock owner	TestSlowFirstAttemptSurvivesSecondEnsureAndWatcherRepair@336 call time.Now()
internal/steward/runner_test.go	host-time-read	5fec298849cf1956	693af883d27fe75a	fixture-time	TestWatcherRepairStopsWhenTheStewardBreakerEndsHealing operation 5fec298849cf1956 reviewed fixture clock owner	TestWatcherRepairStopsWhenTheStewardBreakerEndsHealing@454 call time.Now()
internal/steward/runner_test.go	host-time-read	5fec298849cf1956-2	693af883d27fe75a	fixture-time	TestWatcherRepairStopsWhenTheStewardBreakerEndsHealing operation 5fec298849cf1956-2 reviewed fixture clock owner	TestWatcherRepairStopsWhenTheStewardBreakerEndsHealing@458 call time.Now()
internal/steward/runner_test.go	host-time-read	69b2ef8bba3caa7d	78c1719388fcd979	fixture-time	false observation clock: remaining wall stamps only make the attempt overdue; ready/release process lifetime is event-held, operation 69b2ef8bba3caa7d	TestWatcherReplacesAliveRunnerWithOverdueAttempt@375 call time.Now()
internal/steward/runner_test.go	host-time-read	69b2ef8bba3caa7d-2	78c1719388fcd979	fixture-time	false observation clock: remaining wall stamps only make the attempt overdue; ready/release process lifetime is event-held, operation 69b2ef8bba3caa7d-2	TestWatcherReplacesAliveRunnerWithOverdueAttempt@427 call time.Now()
internal/steward/runner_test.go	host-time-wait	0e164f30ce2bbff9	43719224482acc05	terminal-protection	TestKilledStewardIsRestoredByOneWatcherRepairPass operation 0e164f30ce2bbff9 terminal hang guard after observable event	TestKilledStewardIsRestoredByOneWatcherRepairPass@286 call time.Sleep(20 * time.Millisecond)
internal/steward/runner_test.go	host-time-wait	7147d994e4b9db96	43719224482acc05	terminal-protection	TestKilledStewardIsRestoredByOneWatcherRepairPass operation 7147d994e4b9db96 terminal hang guard after observable event	TestKilledStewardIsRestoredByOneWatcherRepairPass@266 call time.Sleep(50 * time.Millisecond)
internal/steward/runner_test.go	unknown-external-path	0c3c1bc566da6dd0	a619c61fc6ad5cec	fixture-data	TestRunLoopTicksUntilTheStopFile operation 0c3c1bc566da6dd0 reviewed fixture path or command wrapper	TestRunLoopTicksUntilTheStopFile@102 os.WriteFile path[0]=runnerStopPath(root)
internal/steward/runner_test.go	unknown-external-path	0c3c1bc566da6dd0-2	a619c61fc6ad5cec	fixture-data	TestRunLoopTicksUntilTheStopFile operation 0c3c1bc566da6dd0-2 reviewed fixture path or command wrapper	TestRunLoopTicksUntilTheStopFile@115 os.WriteFile path[0]=runnerStopPath(root)
internal/steward/runner_test.go	unknown-external-path	28254a7fb802706e	56122c4275f06ee6	fixture-data	TestSlowFirstAttemptSurvivesSecondEnsureAndWatcherRepair operation 28254a7fb802706e reviewed fixture path or command wrapper	TestSlowFirstAttemptSurvivesSecondEnsureAndWatcherRepair@319 os.MkdirAll path[0]=runnerDir(root)
internal/steward/runner_test.go	unknown-external-path	5c7855c47a9b24c6	91d3311d21d0db59	fixture-data	TestArmConfirmsTheGuardAndDisarmEndsIt operation 5c7855c47a9b24c6 reviewed fixture path or command wrapper	TestArmConfirmsTheGuardAndDisarmEndsIt@192 os.Stat path[0]=bin
internal/steward/runner_test.go	unknown-external-path	61245234c32a6935	4358e34ca634ec34	fixture-data	TestRunLoopAttemptsRevivalBeforeNotifyingItsFailure operation 61245234c32a6935 reviewed fixture path or command wrapper	TestRunLoopAttemptsRevivalBeforeNotifyingItsFailure@141 os.WriteFile path[0]=runnerStopPath(root)
internal/steward/runner_test.go	unknown-external-path	685de76b1c8c380c	8f6f0c5011c6f213	fixture-data	TestWatcherReplacesAliveRunnerWithOverdueAttempt private fixture path	TestWatcherReplacesAliveRunnerWithOverdueAttempt@361 os.Stat path[0]=bin
internal/steward/runner_test.go	unknown-external-path	887ca2fe5127fde2	cfb02f8ba603f57f	fixture-data	TestWatcherRepairAbortsWhenEnrollmentChangesBeforeItsLock operation 887ca2fe5127fde2 reviewed fixture path or command wrapper	TestWatcherRepairAbortsWhenEnrollmentChangesBeforeItsLock@487 os.MkdirAll path[0]=runnerDir(root)
internal/steward/runner_test.go	unknown-external-path	8e7d1e868bef0e99	56122c4275f06ee6	fixture-data	TestSlowFirstAttemptSurvivesSecondEnsureAndWatcherRepair operation 8e7d1e868bef0e99 reviewed fixture path or command wrapper	TestSlowFirstAttemptSurvivesSecondEnsureAndWatcherRepair@305 os.WriteFile path[0]=filepath.Join(root, "metasystem.conf")
internal/steward/runner_test.go	unknown-external-path	951b8d46b6b06bb8	56122c4275f06ee6	fixture-data	TestSlowFirstAttemptSurvivesSecondEnsureAndWatcherRepair operation 951b8d46b6b06bb8 reviewed fixture path or command wrapper	TestSlowFirstAttemptSurvivesSecondEnsureAndWatcherRepair@312 os.Stat path[0]=bin
internal/steward/runner_test.go	unknown-external-path	a321880092d72edf	a619c61fc6ad5cec	fixture-data	TestRunLoopTicksUntilTheStopFile operation a321880092d72edf reviewed fixture path or command wrapper	TestRunLoopTicksUntilTheStopFile@124 os.Stat path[0]=runnerRecordPath(root)
internal/steward/runner_test.go	unknown-external-path	ac0dfba6bf10caae	8f6f0c5011c6f213	fixture-data	TestWatcherReplacesAliveRunnerWithOverdueAttempt private fixture path	TestWatcherReplacesAliveRunnerWithOverdueAttempt@371 os.MkdirAll path[0]=runnerDir(root)
internal/steward/runner_test.go	unknown-external-path	af943c0ec74b6cfc	b25f35f8df075595	fixture-data	TestWatcherRepairStopsWhenTheStewardBreakerEndsHealing operation af943c0ec74b6cfc reviewed fixture path or command wrapper	TestWatcherRepairStopsWhenTheStewardBreakerEndsHealing@446 os.MkdirAll path[0]=runnerDir(root)
internal/steward/runner_test.go	unknown-external-path	db0954535bf1d209	4633ffb77df06a14	fixture-data	TestKilledStewardIsRestoredByOneWatcherRepairPass operation db0954535bf1d209 reviewed fixture path or command wrapper	TestKilledStewardIsRestoredByOneWatcherRepairPass@245 os.Stat path[0]=bin
internal/steward/runner_test.go	unknown-external-path	de19f2bbf256b4b7	544bf071ce658703	fixture-data	TestSecondRunnerRefusesBesideALiveOne operation de19f2bbf256b4b7 reviewed fixture path or command wrapper	TestSecondRunnerRefusesBesideALiveOne@171 os.WriteFile path[0]=runnerStopPath(root)
internal/steward/runner_test.go	unknown-external-path	ec6436aa78e56fd9	68812108b26b6bca	fixture-data	TestArmStaysOutOfFixtureWorlds operation ec6436aa78e56fd9 reviewed fixture path or command wrapper	TestArmStaysOutOfFixtureWorlds@550 os.WriteFile path[0]=filepath.Join(root, "metasystem.conf")
internal/steward/runner_test.go	unknown-external-path	fad4558b4e77d68b	8f6f0c5011c6f213	fixture-data	TestWatcherReplacesAliveRunnerWithOverdueAttempt private fixture path	TestWatcherReplacesAliveRunnerWithOverdueAttempt@364 os.WriteFile path[0]=filepath.Join(root, "metasystem.conf")
internal/steward/spend_fence_test.go	process-environment	1b398c8435011d28	cb9166d9145173ff	process-private	TestMain operation 1b398c8435011d28 isolated by testenv.Main process boundary	TestMain@30 call os.Setenv("HOME", home)
internal/steward/spend_fence_test.go	process-environment	c35ae1e63e88d6d3	cb9166d9145173ff	process-private	TestMain operation c35ae1e63e88d6d3 isolated by testenv.Main process boundary	TestMain@23 call os.Unsetenv("METASYSTEM_STEWARD_TEST_CANDIDATE_ENGINE")
internal/steward/spend_fence_test.go	unknown-external-path	4e6eecf68b9ca491	97c50b35b8fa0a7a	fixture-data	deliveryLines operation 4e6eecf68b9ca491 reviewed fixture path or command wrapper	deliveryLines@105 os.ReadFile path[0]=path
internal/steward/stage_test.go	unknown-external-path	11e74d6fea656532	ee3ef11b1219c397	fixture-data	TestVerifyStagedDigestsRefusesADriftedStateFile operation 11e74d6fea656532 reviewed fixture path or command wrapper	TestVerifyStagedDigestsRefusesADriftedStateFile@187 os.OpenFile path[0]=fixture.stagedSource
internal/steward/stage_test.go	unknown-external-path	38761cda425df637	ee3ef11b1219c397	fixture-data	TestVerifyStagedDigestsRefusesADriftedStateFile operation 38761cda425df637 reviewed fixture path or command wrapper	TestVerifyStagedDigestsRefusesADriftedStateFile@153 os.OpenFile path[0]=fixture.binding.StatePath
internal/steward/stage_test.go	unknown-external-path	4a0c866b2c6f19ed	ee3ef11b1219c397	fixture-data	TestVerifyStagedDigestsRefusesADriftedStateFile operation 4a0c866b2c6f19ed reviewed fixture path or command wrapper	TestVerifyStagedDigestsRefusesADriftedStateFile@135 os.ReadFile path[0]=fixture.binding.StatePath
internal/steward/stage_test.go	unknown-external-path	6679722c58b703fc	ee3ef11b1219c397	fixture-data	TestVerifyStagedDigestsRefusesADriftedStateFile operation 6679722c58b703fc reviewed fixture path or command wrapper	TestVerifyStagedDigestsRefusesADriftedStateFile@170 os.OpenFile path[0]=fixture.manifest
internal/steward/stage_test.go	unknown-external-path	69d036bb28ad9102	06622ae733c402b8	fixture-data	stagedRepo operation 69d036bb28ad9102 reviewed fixture path or command wrapper	stagedRepo@15 os.MkdirAll path[0]=filepath.Dir(path)
internal/steward/stage_test.go	unknown-external-path	6a9aab03ca38ebf9	06622ae733c402b8	fixture-data	stagedRepo operation 6a9aab03ca38ebf9 reviewed fixture path or command wrapper	stagedRepo@18 os.WriteFile path[0]=path
internal/steward/stage_test.go	unknown-external-path	97ab294b8d3154aa	85ab663e2655a10d	fixture-data	TestDriftBetweenMintAndLaunchRefusesByField operation 97ab294b8d3154aa reviewed fixture path or command wrapper	TestDriftBetweenMintAndLaunchRefusesByField@65 os.WriteFile path[0]=rolePath
internal/steward/stage_test.go	unknown-external-path	a7ef0d426fb71204	ee3ef11b1219c397	fixture-data	TestVerifyStagedDigestsRefusesADriftedStateFile operation a7ef0d426fb71204 reviewed fixture path or command wrapper	TestVerifyStagedDigestsRefusesADriftedStateFile@204 os.WriteFile path[0]=fixture.liveSource
